index,万 科Ａ(000002),美的集团(000333),苏宁易购(002024),中源协和(600645),广誉远(600771),cash
2016-08-05 00:00:00+00:00,97775388.85,2823319.77,1783959.4000000001,1121511.4200000002,70409163.78,-164270572.87000006
2016-08-08 00:00:00+00:00,102069105.21000001,2795056.29,1854335.78,1136209.6800000002,70409163.78,-164270572.87000006
2016-08-09 00:00:00+00:00,102535813.50999999,2809188.0300000003,1851062.4600000002,1162188.0,70745131.16,-164270572.87000006
2016-08-10 00:00:00+00:00,98942159.6,2748623.43,1829785.88,1149540.6600000001,70769128.83,-164270572.87000006
2016-08-11 00:00:00+00:00,96655288.93,2749632.8400000003,1795416.02,1128347.8199999998,69809222.03,-164270572.87000006
2016-08-12 00:00:00+00:00,106316150.74000001,2729444.64,1849425.8,1134158.76,69713231.35000001,-164270572.87000006
2016-08-15 00:00:00+00:00,116957099.98,2818272.72,1869065.72,1165264.3800000001,70937112.52000001,-164270572.87000006
2016-08-16 00:00:00+00:00,128671478.31,2861677.35,1847789.1400000001,1179962.6400000001,73408872.53,-164270572.87000006
2016-08-17 00:00:00+00:00,120644095.55000001,2869752.63,1887068.98,1245592.0799999998,75064711.76,-164270572.87000006
2016-08-18 00:00:00+00:00,119383983.14000002,2833413.87,1854335.78,1225424.7,73768837.58,-164270572.87000006
2016-08-19 00:00:00+00:00,114763570.97,2812216.26,1841242.5,1220297.4000000001,73120900.49,-164270572.87000006
2016-08-22 00:00:00+00:00,115276950.1,2767802.22,1839605.84,1221664.6800000002,73024909.81,-164270572.87000006
2016-08-23 00:00:00+00:00,115276950.1,2788999.83,1824875.9000000001,1228842.9000000001,73504863.21,-164270572.87000006
2016-08-24 00:00:00+00:00,111963321.17000002,2755689.3000000003,1819965.9200000002,1220981.04,73312881.85000001,-164270572.87000006
2016-08-25 00:00:00+00:00,109863133.82,2775877.5,1801962.66,1198420.9200000002,74584758.36,-164270572.87000006
2016-08-26 00:00:00+00:00,106829529.87,2747614.02,1803599.3199999998,1225424.7,75808639.53,-164270572.87000006
2016-08-29 00:00:00+00:00,106922871.53,2730454.0500000003,1811782.62,1204231.86,79864245.76,-164270572.87000006
2016-08-30 00:00:00+00:00,105756100.78,2712284.67,1811782.62,1216537.3800000001,78784350.61,-164270572.87000006
2016-08-31 00:00:00+00:00,116350379.19,2765783.4000000004,1816692.5999999999,1200130.02,78808348.28,-164270572.87000006
2016-09-01 00:00:00+00:00,109396425.52000001,2772849.27,1806872.6400000001,1170049.86,77200504.39,-164270572.87000006
2016-09-02 00:00:00+00:00,110936562.91,2737519.92,1819965.9200000002,1151591.5799999998,77200504.39,-164270572.87000006
2016-09-05 00:00:00+00:00,109396425.52000001,2768811.63,1818329.26,1154326.1400000001,78880341.28999999,-164270572.87000006
2016-09-06 00:00:00+00:00,108836375.56,2756698.7100000004,1821602.58,1188508.1400000001,80776157.22000001,-164270572.87000006
2016-09-07 00:00:00+00:00,108603021.41,2748623.43,1846152.48,1189533.6,82216017.42,-164270572.87000006
2016-09-08 00:00:00+00:00,110236500.46000001,2746604.61,1841242.5,1178937.1800000002,81328103.63,-164270572.87000006
2016-09-09 00:00:00+00:00,108136313.11000001,2727425.82,1818329.26,1173468.06,81328103.63,-164270572.87000006
2016-09-12 00:00:00+00:00,109676450.5,2653738.89,1751226.2000000002,1125613.26,79600271.39,-164270572.87000006
2016-09-13 00:00:00+00:00,110049817.14000002,2658785.94,1761046.16,1120485.96,79768255.08,-164270572.87000006
2016-09-14 00:00:00+00:00,110049817.14000002,2563901.4000000004,1759409.5,1126296.9000000001,79768255.08,-164270572.87000006
2016-09-19 00:00:00+00:00,110283171.28999999,2624466.0,1772502.78,1134158.76,79768255.08,-164270572.87000006
2016-09-20 00:00:00+00:00,110236500.46000001,2615381.31,1770866.12,1151933.4000000001,79768255.08,-164270572.87000006
2016-09-21 00:00:00+00:00,114903583.46000001,2621437.77,1774139.44,1140995.1600000001,79768255.08,-164270572.87000006
2016-09-22 00:00:00+00:00,126011241.0,2639607.1500000004,1787232.72,1133475.12,79768255.08,-164270572.87000006
2016-09-23 00:00:00+00:00,118917274.84,2650710.66,1787232.72,1128347.8199999998,82407998.78,-164270572.87000006
2016-09-26 00:00:00+00:00,115183608.44,2626484.82,1746316.22,1102369.5,80800154.89,-164270572.87000006
2016-09-27 00:00:00+00:00,117330466.62,2640616.56,1772502.78,1112965.9200000002,80008231.78,-164270572.87000006
2016-09-28 00:00:00+00:00,120410741.4,2643644.79,1774139.44,1107804.4379999998,79000329.64,-164270572.87000006
2016-09-29 00:00:00+00:00,121297487.17000002,2674936.5,1777412.76,1111222.638,81184117.61,-164270572.87000006
2016-09-30 00:00:00+00:00,122137562.11000001,2726416.41,1774139.44,1116042.3,82264012.76,-164270572.87000006
2016-10-10 00:00:00+00:00,121204145.50999999,2720359.9499999997,1815055.94,1133816.94,84471798.4,-164270572.87000006
2016-10-11 00:00:00+00:00,122417587.09,2725407.0,1819965.9200000002,1138260.5999999999,85839665.59,-164270572.87000006
2016-10-12 00:00:00+00:00,124144407.80000001,2706228.2100000004,1811782.62,1136551.5,83727870.63,-164270572.87000006
2016-10-13 00:00:00+00:00,125124495.23,2654748.3000000003,1815055.94,1131424.2,84951751.8,-164270572.87000006
